SKU,Own_Brand_Retail_Price,Competitor_Retail_Price
SKU017489,495.38,451.46
SKU017490,388.75,388.22
SKU017491,654.68,679.27
SKU017492,297.66,292.96
SKU017493,487.45,527.81
SKU017494,604.51,656.14
SKU017495,148.74,147.21
SKU017496,122.12,124.62
SKU017497,81.71,89.54
SKU017498,511.56,544.48
SKU017499,442.22,409.88
SKU017500,88.72,81.11
SKU017501,255.35,258.89
SKU017502,122.15,130.52
SKU017503,92.44,97.19
SKU017504,267.23,273.99
SKU017505,100.14,106.85
SKU017506,207.26,191.93
SKU017507,410.54,408.15
SKU017508,425.1,449.7
SKU017509,143.22,133.48
SKU017510,167.99,163.74
SKU017511,645.19,639.93
SKU017512,146.32,133.88
SKU017513,44.17,39.95
SKU017514,191.93,192.22
SKU017515,444.2,480.36
SKU017516,21.47,19.76
SKU017517,792.76,734.01
SKU017518,183.93,167.66
SKU017519,195.95,190.55
SKU017520,553.65,541.91
SKU017521,214.37,235.09
SKU017522,294.85,313.89
SKU017523,425.99,414.53
SKU017524,28.15,27.48
SKU017525,692.86,681.25
SKU017526,366.51,373.13
SKU017527,234.05,251.67
SKU017528,305.32,288.8
SKU017529,58.46,55.49
SKU017530,525.98,577.57
SKU017531,446.32,445.35
SKU017532,693.04,718.61
SKU017533,354.14,375.98
SKU017534,645.3,643.92
SKU017535,161.29,145.69
SKU017536,64.6,67.83
SKU017537,726.98,739.06
SKU017538,200.42,215.56
SKU017539,636.78,675.07
SKU017540,211.8,207.35
SKU017541,123.58,112.28
SKU017542,597.42,603.37
SKU017543,571.24,626.21
SKU017544,601.94,562.39
SKU017545,665.33,666.29
SKU017546,376.75,348.11
SKU017547,329.28,358.2
SKU017548,587.28,625.72
SKU017549,420.44,423.57
SKU017550,780.01,801.65
SKU017551,279.58,287.74
SKU017552,46.29,50.49
SKU017553,405.52,443.71
SKU017554,256.55,265.03
SKU017555,272.96,261.71
SKU017556,403.16,414.41
SKU017557,670.58,678.09
SKU017558,224.71,237.7
SKU017559,320.44,343.72
SKU017560,645,662.76
SKU017561,686.71,689.03
SKU017562,171.44,183.68
SKU017563,524.07,518.44
SKU017564,320.13,318.67
SKU017565,738.96,667.6
SKU017566,518.47,474.08
SKU017567,381.57,376.2
SKU017568,544.61,490.98
SKU017569,865.09,813.78
SKU017570,329.06,340.88
SKU017571,300.76,308.51
SKU017572,511.73,518.57
SKU017573,486.39,518.02
SKU017574,537.57,522.66
SKU017575,364,375.64
SKU017576,271.88,279.74
SKU017577,601.42,620.57
SKU017578,709.64,734.32
SKU017579,598.86,635.07
SKU017580,488.55,499.13
SKU017581,306.94,330.03
SKU017582,498.26,491.05
SKU017583,87.72,96.03
SKU017584,386.09,350.08
SKU017585,546.85,506.83
SKU017586,196.13,179.8
SKU017587,401.34,396.39
SKU017588,70.19,71.42
SKU017589,647.85,640.41
SKU017590,302.32,284.79
SKU017591,412.83,390.71
SKU017592,310.75,329.84
SKU017593,427.1,388.95
SKU017594,532.02,584.32
SKU017595,260.84,272.35
SKU017596,361.23,391.66
SKU017597,681.65,638.41
SKU017598,510.33,516.37
SKU017599,57.1,57.43
SKU017600,429.49,439.87
SKU017601,277.6,293.02
SKU017602,581.91,606.79
SKU017603,28.95,28.33
SKU017604,283.05,303.96
SKU017605,78.21,70.61
SKU017606,734.81,698.55
SKU017607,632.5,634.96
SKU017608,789,845.67
SKU017609,486.25,476.42
SKU017610,659.35,695.75
SKU017611,500.89,477.36
SKU017612,414.2,453.08
SKU017613,728.94,658.3
SKU017614,563.36,526.95
SKU017615,612.37,553.82
SKU017616,740.36,668.86
SKU017617,723.25,781.94
SKU017618,370.18,353.59
SKU017619,217.31,205.76
SKU017620,360.41,343.62
SKU017621,76.54,81.18
SKU017622,775.87,746.66
SKU017623,750.28,764.25
SKU017624,456.38,489.09
SKU017625,534.82,515.44
SKU017626,242.43,225.26
SKU017627,599.27,547.43
SKU017628,649.45,657.68
SKU017629,76.4,78.02
SKU017630,119.63,128.51
SKU017631,197.84,196.79
SKU017632,559.22,600.29
SKU017633,155.03,155.48
SKU017634,183.84,187.16
SKU017635,313.5,315.86
SKU017636,426.73,409.7
SKU017637,704.56,752.99
SKU017638,648.93,698.81
SKU017639,462.14,494.34
SKU017640,51.93,47.85
SKU017641,447.68,462.59
SKU017642,167.5,165.63
SKU017643,262.72,241.58
SKU017644,195.67,178.52
SKU017645,299.15,310.99
SKU017646,65.74,64.39
SKU017647,450.18,439.57
SKU017648,46.87,44.18
SKU017649,469.45,479.04
SKU017650,571.95,531.73
SKU017651,372.14,335.23
SKU017652,624.41,563.73
SKU017653,823.31,801.55
SKU017654,237.04,247.41
SKU017655,511.57,522.06
SKU017656,252.74,240.14
SKU017657,317.1,291.86
SKU017658,32.68,31.78
SKU017659,74.63,80.55
SKU017660,637.03,617.52
SKU017661,107.26,99.11
SKU017662,486.68,524.75
SKU017663,532.48,513.73
SKU017664,835.19,880.62
SKU017665,499.76,477.08
SKU017666,116.55,125.15
SKU017667,474.09,434.44
SKU017668,388.8,369.61
SKU017669,668.61,699.03
SKU017670,547,535.46
SKU017671,399.84,403.89
SKU017672,460.16,439.64
SKU017673,380.85,370.28
SKU017674,429.01,438.15
SKU017675,633.75,670.82
SKU017676,75.26,81.16
SKU017677,449.93,437.23
SKU017678,73.3,75.21
SKU017679,701.94,701.65
SKU017680,782.3,806.76
SKU017681,569.69,583.58
SKU017682,593.14,607.4
SKU017683,769.16,759.36
SKU017684,191.91,183.99
SKU017685,168.74,166.08
SKU017686,368.85,393.72
SKU017687,19.93,19.3
SKU017688,734.2,787.27
SKU017689,41.7,38.92
SKU017690,481.96,487.14
SKU017691,273.28,251.92
SKU017692,89.45,88.42
SKU017693,35.05,38.35
SKU017694,213.84,219.24
SKU017695,101.39,91.61
SKU017696,788.2,839.04
SKU017697,212.39,212.41
SKU017698,77.48,80.14
SKU017699,534.01,549.19
SKU017700,313.35,293.83
SKU017701,581.19,570.21
SKU017702,696.95,657.21
SKU017703,650.55,608.73
SKU017704,610.79,617.76
SKU017705,181.64,170.87
SKU017706,442.93,416.48
SKU017707,420.56,431.2
SKU017708,406.86,398.9
SKU017709,235.1,221.12
SKU017710,189.22,184.82
SKU017711,561.46,570.38
SKU017712,85.33,87.02
SKU017713,49.47,53.41
SKU017714,325.96,354
SKU017715,583.24,548.6
SKU017716,690.68,689.34
SKU017717,467.78,462.69
SKU017718,652.41,687.29
SKU017719,35.38,33.21
SKU017720,393.65,372.09
SKU017721,121.51,113.2
SKU017722,485.69,508.25
SKU017723,734.45,694.42
SKU017724,18.08,17.79
SKU017725,513.12,488.46
SKU017726,562.47,616.72
SKU017727,511.78,526.93
SKU017728,26.95,25.79
SKU017729,151.21,139.6
SKU017730,82.83,81.81
SKU017731,87.47,81.89
SKU017732,520.75,486.09
SKU017733,333.97,320.28
SKU017734,511.81,559.55
SKU017735,292.15,286.3
SKU017736,96.38,90.8
SKU017737,522.03,504.12
SKU017738,436.09,434.15
SKU017739,97.85,89.47
SKU017740,707.39,679.8
SKU017741,232.96,216.34
SKU017742,579.44,531.96
SKU017743,41.13,44.49
SKU017744,356.61,341.21
SKU017745,712.46,671.01
SKU017746,644.72,670.55
SKU017747,159.67,145.54
SKU017748,718.7,786.72
SKU017749,222.12,243.67
SKU017750,581.33,612.13
SKU017751,548.31,601.72
SKU017752,273.06,259.74
SKU017753,678.86,645.55
SKU017754,371.08,398.46
SKU017755,254.3,259.77
SKU017756,218.52,228.27
SKU017757,801.94,723.96
SKU017758,610.48,606.07
SKU017759,276.5,264.24
SKU017760,218.48,203.36
SKU017761,163.85,164.47
SKU017762,212.91,203.41
SKU017763,97.17,98.01
SKU017764,356.85,326.75
SKU017765,47.98,50.84
SKU017766,23.07,25.14
SKU017767,475.06,487.35
SKU017768,82.65,76.75
SKU017769,713.3,748.83
SKU017770,107.24,115.36
SKU017771,439.24,427.51
SKU017772,559.55,561.09
SKU017773,176.62,161.21
SKU017774,675.9,682.35
SKU017775,380.06,345.66
SKU017776,240.69,233.57
SKU017777,725.11,692.96
SKU017778,661.85,619.88
SKU017779,514.66,551
SKU017780,237.02,241.92
SKU017781,294.93,305.43
SKU017782,472.8,472.07
SKU017783,145.56,152.76
SKU017784,381.93,372.01
SKU017785,515.96,509.91
SKU017786,484.95,444.53
SKU017787,590.63,569.33
SKU017788,684.35,630.36
SKU017789,818.5,815.49
SKU017790,377.1,410.19
SKU017791,56.4,59.91
SKU017792,689.31,680.66
SKU017793,103.5,99.37
SKU017794,172.22,166.34
SKU017795,468.82,466.26
SKU017796,530.38,503.1
SKU017797,550.07,532.26
SKU017798,364.32,363.76
SKU017799,630.88,673.91
SKU017800,618.91,568.82
SKU017801,509.53,499.83
SKU017802,333.35,312.71
SKU017803,352.11,361.76
SKU017804,133.9,135.79
SKU017805,665.37,675.65
SKU017806,636.31,640.48
SKU017807,673.96,705.45
SKU017808,417.14,388.28
SKU017809,595.11,557.71
SKU017810,645.62,672.59
SKU017811,591.02,547.49
SKU017812,706.5,738.57
SKU017813,641.38,598.33
SKU017814,191.41,210.23
SKU017815,558.9,508.05
SKU017816,287.66,303.56
SKU017817,385.19,364.54
SKU017818,637.68,615.19
SKU017819,220,238.12
SKU017820,38.08,36.61
SKU017821,594.3,579.68
SKU017822,751.07,703.33
SKU017823,812.91,744.17
SKU017824,565.11,520.8
SKU017825,707.26,720.51
SKU017826,647,588.36
SKU017827,39.95,37.76
SKU017828,279.34,273.39
SKU017829,275.49,253.92
SKU017830,169.62,178.04
SKU017831,626.16,685.2
SKU017832,444.45,479.56
SKU017833,613.81,669.5
SKU017834,485.28,489.63
SKU017835,427.78,397.67
SKU017836,282.51,291.93
SKU017837,550.97,502.45
SKU017838,560.21,557.54
SKU017839,268.75,284.3
SKU017840,762.53,816.66
SKU017841,416.83,399.77
SKU017842,256.01,241.77
SKU017843,542.01,562.55
SKU017844,194.08,180.06
SKU017845,640.04,703.28
SKU017846,540.12,521.99
SKU017847,660.64,693.59
SKU017848,228.71,239.03
SKU017849,625.65,601.9
SKU017850,388.77,379.92
SKU017851,63.29,67.62
SKU017852,168.62,159.45
SKU017853,165.61,151.04
SKU017854,590.02,548.4
SKU017855,165.85,171.96
SKU017856,400.18,379.17
SKU017857,528,535.09
SKU017858,590.44,577.87
SKU017859,625.82,671.91
SKU017860,565.94,564.52
SKU017861,170.78,158.47
SKU017862,368.32,392.84
SKU017863,237.63,217.8
SKU017864,686.79,731.88
SKU017865,636.07,577.74
SKU017866,192.53,173.42
SKU017867,569.83,598.95
SKU017868,60.98,61.71
SKU017869,600.46,566.24
SKU017870,556.79,608.68
SKU017871,251.78,258.68
SKU017872,604.75,573.13
SKU017873,610.19,599.94
SKU017874,165.56,179.24
SKU017875,296.35,278.77
SKU017876,214.11,232.39
SKU017877,271.86,256.46
SKU017878,384.54,347.9
SKU017879,357.46,340.91
SKU017880,42.16,38.4
SKU017881,53.82,50.95
SKU017882,519.06,495.39
SKU017883,355.69,349.76
SKU017884,82.61,79.02
SKU017885,298.77,311.42
SKU017886,383.47,419.58
SKU017887,450.64,409.86
SKU017888,101.6,101.86
SKU017889,695.84,662.67
SKU017890,382.16,379.31
SKU017891,513.48,534.49
SKU017892,778.75,837.44
SKU017893,35.11,37.83
SKU017894,493.32,460.08
SKU017895,384.11,388.92
SKU017896,59.35,56.77
SKU017897,506.12,505.9
SKU017898,166.42,180.4
SKU017899,506.25,461.77
SKU017900,278.34,283.58
SKU017901,554.81,539.24
SKU017902,711.02,763.37
SKU017903,729.93,688.81
SKU017904,397.5,384.22
SKU017905,185.15,167.39
SKU017906,720.82,710.72
SKU017907,514.61,528.32
SKU017908,292.66,274.88
SKU017909,403.24,414.18
SKU017910,104.62,109.74
SKU017911,403.98,379.13
SKU017912,149.96,157.62
SKU017913,286.34,311.12
SKU017914,366.34,346.01
SKU017915,753.93,698.89
SKU017916,493.99,477.53
SKU017917,278.35,261.13
SKU017918,90.11,95.07
SKU017919,541.26,501.51
SKU017920,368.41,333.23
SKU017921,63.48,61.6
SKU017922,448.92,474.48
SKU017923,268.12,276.23
SKU017924,344.96,347.07
SKU017925,619.3,614.09
SKU017926,108.71,111.96
SKU017927,271.1,270.68
SKU017928,285.37,301.06
SKU017929,16.36,17.56
SKU017930,676.11,631.98
SKU017931,598.22,566.15
SKU017932,531.23,532.68
SKU017933,671.6,720.73
SKU017934,208.06,225.47
SKU017935,192.43,178.03
SKU017936,68.45,65.75
SKU017937,481.36,507.32
SKU017938,405.75,440.94
SKU017939,592.95,543.28
SKU017940,410.21,407.71
SKU017941,164.01,163.87
SKU017942,591.37,533.25
SKU017943,331.35,354.83
SKU017944,729.61,672.32
SKU017945,454.59,485.27
SKU017946,117.13,105.91
SKU017947,666.21,730.57
SKU017948,635.58,638.75
SKU017949,299.52,287.47
SKU017950,37.09,37.88
SKU017951,34.77,33.27
SKU017952,257.22,237.04
SKU017953,512.96,487.53
SKU017954,239.64,255.97
SKU017955,21.48,20.39
SKU017956,592.58,582.02
SKU017957,742.47,749.82
SKU017958,278.62,299.24
SKU017959,66.07,59.61
SKU017960,243.06,261.63
SKU017961,663.88,695.9
SKU017962,396.76,387.77
SKU017963,276.57,303.79
SKU017964,287.18,261.84
SKU017965,88.75,92.97
SKU017966,290.78,303.57
SKU017967,399.34,435.03
SKU017968,483.83,515.22
SKU017969,208.28,211.43
SKU017970,724.86,686.07
SKU017971,391.8,392.57
SKU017972,284.65,262.03
SKU017973,487.92,486.81
SKU017974,121.94,114.48
SKU017975,99.13,107.75
SKU017976,264.3,259.36
SKU017977,45.9,42.68
SKU017978,283.02,256.06
SKU017979,537.01,518.8
SKU017980,566.63,516.52
SKU017981,408.59,405.27
SKU017982,513,466.53
SKU017983,657.55,701.38
SKU017984,641.99,637.58
SKU017985,238.21,252.16
SKU017986,471.29,458.48
SKU017987,202.37,213.21
SKU017988,513.37,503.65
SKU017989,347.89,359.81
SKU017990,300.82,313.65
SKU017991,150.06,153.14
SKU017992,395.73,360.53
SKU017993,610.58,594.35
SKU017994,443.39,467.93
SKU017995,69.25,75.13
SKU017996,728.21,751.58
SKU017997,17.29,18.91
SKU017998,661.14,631.3
SKU017999,603.7,559.79
SKU018000,87.82,84.8
SKU018001,211.68,219.22
SKU018002,264.38,258.59
SKU018003,777.08,801.81
SKU018004,745.42,775.53
SKU018005,83.1,84.99
SKU018006,279.09,294.65
SKU018007,125.61,118.91
SKU018008,225.67,208.05
SKU018009,798.53,726.38
SKU018010,724.98,794.01
SKU018011,348.21,363.38
SKU018012,154.88,146.78
SKU018013,379.98,378.23
SKU018014,263.07,240.04
SKU018015,784.66,810.51
SKU018016,699.14,764.45
SKU018017,219.23,228.25
SKU018018,29.62,30.35
SKU018019,727.15,788.55
SKU018020,568.82,570.23
SKU018021,365.55,383.47
SKU018022,251.08,272.81
SKU018023,18.14,18.67
SKU018024,129.96,130.64
SKU018025,21.71,22.06
SKU018026,456.01,480.58
SKU018027,560.64,510.39
SKU018028,559.1,539.88
SKU018029,172.45,156.98
SKU018030,85.61,90.51
SKU018031,481.21,521.14
SKU018032,380.33,372.69
SKU018033,609.46,579.24
SKU018034,390.84,354.93
SKU018035,371.35,334.72
SKU018036,397.49,401.09
SKU018037,624.22,603.42
SKU018038,28.99,31.68
SKU018039,775.84,825.1
SKU018040,513.95,508.9
SKU018041,606.48,569.92
SKU018042,704.9,688.37
SKU018043,189.26,173.05
SKU018044,437.17,447.9
SKU018045,406.82,436.53
SKU018046,383.9,378.94
SKU018047,50.92,50.72
SKU018048,681.83,741.54
SKU018049,756.99,728.16
SKU018050,508.39,467.89
SKU018051,225.96,206.48
SKU018052,595.67,627.62
SKU018053,625.53,590.29
SKU018054,382.16,420.3
SKU018055,150.33,164.25
SKU018056,162.87,174.39
SKU018057,432.48,432.82
SKU018058,102.95,103.11
SKU018059,579.24,629.3
SKU018060,158.71,152.28
SKU018061,701.18,699.31
SKU018062,716.64,702.68
SKU018063,217.35,211.2
SKU018064,80.02,86.29
SKU018065,448.89,469.04
SKU018066,404.8,440.78
SKU018067,112.09,102.5
SKU018068,391.65,417.28
SKU018069,756.48,730.46
SKU018070,66.04,67.24
SKU018071,215.34,224.11
SKU018072,393.13,364.95
SKU018073,552.62,580.08
SKU018074,31.24,30.24
SKU018075,554.98,530.4
SKU018076,133.93,133.17
SKU018077,694.59,733.9
SKU018078,537.29,527.51
SKU018079,390.21,393.74
SKU018080,617.63,585.33
SKU018081,579.79,558.67
SKU018082,545.31,593.46
SKU018083,242.4,262.71
SKU018084,459.12,494.71
SKU018085,131.55,128.62
SKU018086,691.13,626.07
SKU018087,457.7,496.06
SKU018088,613.02,600.85
SKU018089,169.89,180.2
SKU018090,112.69,113.04
SKU018091,554.61,598.25
SKU018092,63.2,58.36
SKU018093,178.09,189.84
SKU018094,765.73,822
SKU018095,115.29,110.45
SKU018096,296.06,303.48
SKU018097,742.23,676.17
SKU018098,32.39,31.18
SKU018099,373.05,363.55
SKU018100,690.6,634.64
SKU018101,762.33,752.17
SKU018102,514.42,529.64
SKU018103,615.25,633.61
SKU018104,41.74,41.49
SKU018105,81.23,75.11
SKU018106,604.79,553.84
SKU018107,567.24,603.82
SKU018108,536.73,543.12
SKU018109,583.33,612.48
SKU018110,611.2,554.12
SKU018111,424.82,419.85
SKU018112,710.17,767.52
SKU018113,573.63,597.5
SKU018114,380.85,401.14
SKU018115,318.86,317.02
SKU018116,573.2,601.29
SKU018117,445.96,461.32
SKU018118,591.17,547.86
SKU018119,601.95,552.73
SKU018120,390.19,364.95
SKU018121,667.62,611.48
SKU018122,502.09,509.92
SKU018123,178.94,195.59
SKU018124,451.35,476.04
SKU018125,147.24,154.46
SKU018126,400.96,427.43
SKU018127,619.36,669.06
SKU018128,632.25,607.47
SKU018129,539.95,495.7
SKU018130,587.83,617.38
SKU018131,348.94,343.83
SKU018132,387.15,421.64
SKU018133,768.5,835.12
SKU018134,419.01,458.74
SKU018135,291.42,307.44
SKU018136,605.48,619.15
SKU018137,51.74,54.5
SKU018138,779.93,744.87
SKU018139,234.44,211.1
SKU018140,490.64,486.81
SKU018141,527.45,542.19
SKU018142,130.55,139.4
SKU018143,578.03,526.1
SKU018144,455.78,414.37
SKU018145,265.01,288.16
SKU018146,597.31,561.63
SKU018147,430.97,447.2
SKU018148,694.55,645.5
SKU018149,744.31,804.03
SKU018150,115.95,121.7
SKU018151,548.22,499.37
SKU018152,538.05,513.54
SKU018153,703.38,769.47
SKU018154,306.03,327.22
SKU018155,686.53,624.42
SKU018156,496.05,476.93
SKU018157,64.79,62.57
SKU018158,37.95,37.8
SKU018159,363.67,347.37
SKU018160,574.22,612.05
SKU018161,315.52,313.68
SKU018162,707.51,638.53
SKU018163,420.45,411.16
SKU018164,35.71,36.37
SKU018165,777.08,801.83
SKU018166,344.18,316.39
SKU018167,514.03,513.75
SKU018168,160.64,158.4
SKU018169,244.29,228.46
SKU018170,399.47,373.92
SKU018171,733.63,803.04
SKU018172,99.78,98.05
SKU018173,595.81,612.53
SKU018174,405.39,381.57
SKU018175,379.31,413.94
SKU018176,714.56,778.41
SKU018177,115.25,122.02
SKU018178,792.05,781.94
SKU018179,624.88,614.28
SKU018180,257.79,277.89
SKU018181,330.01,354.35
SKU018182,35.02,37.99
SKU018183,366.02,349.42
SKU018184,434.97,449.08
SKU018185,752.21,778.05
SKU018186,335.02,325.64
SKU018187,478.37,439.58
SKU018188,615.96,567.22
SKU018189,528.13,564.35
SKU018190,133.05,128.84
SKU018191,135.38,145.95
SKU018192,113.39,108.54
SKU018193,183.23,172.33
SKU018194,255.03,249.57
SKU018195,629.02,657.2
SKU018196,56.17,57.52
SKU018197,578.59,538.11
SKU018198,188.38,206.51
SKU018199,469.85,514.81
SKU018200,390.1,372.3
SKU018201,134.58,135.39
SKU018202,236.19,223.32
SKU018203,213.84,234.89
SKU018204,524.22,508.32
SKU018205,541.89,585.45
SKU018206,735.31,724.87
SKU018207,90.74,94.66
SKU018208,729.97,789.16
SKU018209,457.82,468.92
SKU018210,281.52,266.37
SKU018211,199.81,211.7
SKU018212,164.33,177.77
SKU018213,442.19,405.85
SKU018214,715.71,697.58
SKU018215,141.5,155.44
SKU018216,351.2,361.87
SKU018217,172.68,161.43
SKU018218,137.99,147.46
SKU018219,663.41,659.58
SKU018220,238.32,255.57
SKU018221,178.99,188.42
SKU018222,689.13,719.74
SKU018223,300.17,286.38
SKU018224,24.93,25.22
SKU018225,514.71,551.28
SKU018226,409.65,438.67
SKU018227,575.76,537.82
SKU018228,417.49,409.23
SKU018229,271.36,269.18
SKU018230,63.12,62.88
SKU018231,617.83,612.62
SKU018232,158.02,145.25
SKU018233,764.6,826.31
SKU018234,219.47,231.82
SKU018235,556.14,548.5
SKU018236,540.65,589.45
SKU018237,357.92,360.88
SKU018238,328.59,299.54
SKU018239,534.91,528.83
SKU018240,384.48,361.9
SKU018241,435.83,479.25
SKU018242,364.95,337.51
SKU018243,403.68,388.03
SKU018244,162.29,168.08
SKU018245,59.47,56.18
SKU018246,273.84,252.6
SKU018247,347.67,339.74
SKU018248,659.02,711.14
SKU018249,354.49,359.96
SKU018250,327.05,343.12
SKU018251,561,536.88
SKU018252,163.7,176.56
SKU018253,572.1,579.05
SKU018254,343.43,333.39
SKU018255,739.62,762.56
SKU018256,213.17,209.2
SKU018257,361.89,345.77
SKU018258,609.15,641.65
SKU018259,413.28,380.86
SKU018260,476.79,492.42
SKU018261,227.5,228.66
SKU018262,252.1,252.78
SKU018263,403.81,391.09
SKU018264,143.05,136.61
SKU018265,102.85,106.76
SKU018266,712.45,756.75
SKU018267,585.8,572.47
SKU018268,705.01,654.84
SKU018269,429.45,388.35
SKU018270,349.03,354.6
SKU018271,95.09,90.34
SKU018272,653.34,641.96
SKU018273,348.49,352.48
SKU018274,440.11,459.79
SKU018275,231.49,227.95
SKU018276,416.54,433.41
SKU018277,556.22,602.23
SKU018278,597.53,570.92
SKU018279,813.85,845.91
SKU018280,376.73,361.96
SKU018281,361.57,330.33
SKU018282,52.43,48.05
SKU018283,326.57,339.79
SKU018284,619.85,576.37
SKU018285,267.59,294.16
SKU018286,554.42,559.25
SKU018287,764.36,735.7
SKU018288,110.73,113.06
SKU018289,252.44,231.75
SKU018290,394.26,359
SKU018291,174.77,176.07
SKU018292,25.21,23.59
SKU018293,379.44,347
SKU018294,409.92,420.41
SKU018295,460.77,456.06
SKU018296,725.57,725.15
SKU018297,206.55,217.47
SKU018298,56.94,59.08
SKU018299,81.74,86.73
SKU018300,345.96,317.48
SKU018301,753.98,690.99
SKU018302,862.55,875.85
SKU018303,173.34,188
SKU018304,132.38,138.9
SKU018305,300.41,312.51
SKU018306,391,379.58
SKU018307,654.37,663.42
SKU018308,524.8,545.39
SKU018309,690.85,691.59
SKU018310,633.27,599.15
SKU018311,312.59,323.77
SKU018312,28.01,28.1
SKU018313,219.71,208.72
SKU018314,475.85,478.49
SKU018315,336.83,326.24
SKU018316,180.64,164.99
SKU018317,123.84,123.15
SKU018318,181.36,198.36
SKU018319,184.9,175.62
SKU018320,648.08,640.43
SKU018321,504.9,537.36
SKU018322,440.36,479.98
SKU018323,31.95,29.11
SKU018324,618.34,649.22
SKU018325,423.32,408.24
SKU018326,523.93,482.79
SKU018327,66.3,69.69
SKU018328,641.08,637.36
SKU018329,576.3,542.54
SKU018330,596.75,622.7
SKU018331,394.27,372.28
SKU018332,290.77,298.29
SKU018333,77.86,75.28
SKU018334,168.84,159.62
SKU018335,179.49,162.97
SKU018336,57.17,53.24
SKU018337,123.04,133.73
SKU018338,602,596.06
SKU018339,419.86,448.83
SKU018340,545.85,574.29
SKU018341,211.32,219.44
SKU018342,104.57,109.52
SKU018343,275.68,257.36
SKU018344,541.27,513.84
SKU018345,250.53,264.48
SKU018346,171.28,177.03
SKU018347,33.19,35.26
SKU018348,486.04,504.1
SKU018349,317.57,335.71
SKU018350,228.15,231.93
SKU018351,434.9,462.47
SKU018352,548.43,529.08
SKU018353,207.25,189.34
SKU018354,456.05,428.81
SKU018355,193.41,179.94
SKU018356,810.58,806.1
SKU018357,572.18,618.47
SKU018358,417.26,401.48
SKU018359,154.36,154.89
SKU018360,402.52,427.88
SKU018361,645.35,693.25
SKU018362,548.91,524.56
SKU018363,520.35,522.78
SKU018364,247.75,235.68
SKU018365,298.54,293.73
SKU018366,428.31,419.09
SKU018367,194.71,177.73
SKU018368,88.96,80.55
SKU018369,364.61,373.21
SKU018370,14.65,13.69
SKU018371,535.89,498.2
SKU018372,563.15,547.18
SKU018373,372.04,352.06
SKU018374,544.12,570.83
SKU018375,476.45,490.67
SKU018376,524.26,572.74
SKU018377,65.42,64.14
SKU018378,633.17,573.21
SKU018379,489.21,523.15
SKU018380,420.84,389.08
SKU018381,290.76,277.32
SKU018382,34.09,34.98
SKU018383,656.3,651.26
SKU018384,696.05,722.76
SKU018385,598.76,562.09
SKU018386,666.96,678.36
SKU018387,105.69,104.72
SKU018388,105.01,106.84
SKU018389,679.83,731.77
SKU018390,60.33,60.73
SKU018391,93.78,98.3
SKU018392,683.35,716.71
SKU018393,390.67,403.33
SKU018394,301.02,300.02
SKU018395,488.68,440.14
SKU018396,697.94,645.06
SKU018397,577.2,582.18
SKU018398,475.8,432.39
SKU018399,755.52,686.81
SKU018400,387.63,358.64
SKU018401,20.74,19.63
SKU018402,322.71,354.96
SKU018403,88.81,82.07
SKU018404,105.68,100.84
SKU018405,205.32,212.83
SKU018406,277.89,287.71
SKU018407,333.49,358.49
SKU018408,158.06,161.56
SKU018409,271.44,258.73
SKU018410,209.52,198.59
SKU018411,321.28,342.48
SKU018412,94.5,86.9
SKU018413,330.95,329.68
SKU018414,439.63,438.12
SKU018415,81.38,85.27
SKU018416,406.97,447.3
SKU018417,565.52,565.1
SKU018418,22.58,23.82
SKU018419,47.63,50.98
SKU018420,388.67,352.45
SKU018421,674.08,692.38
SKU018422,791.48,852.32
SKU018423,90.98,94.99
SKU018424,28.02,29.55
SKU018425,170.21,180.8
SKU018426,390.49,352.96
SKU018427,461.49,501.07
SKU018428,679.06,734.23
SKU018429,682.09,695.91
SKU018430,419.55,406.87
SKU018431,284.7,277.24
SKU018432,273.51,275.44
SKU018433,423.3,405.66
SKU018434,570.96,578.5
SKU018435,367.97,376.65
SKU018436,217.62,227.56
SKU018437,464.93,424.55
SKU018438,441.01,402.8
SKU018439,357.57,387.79
SKU018440,529.71,555.61
SKU018441,246.7,238.9
SKU018442,397.94,360.11
SKU018443,707.11,722.58
SKU018444,576.65,547.71
SKU018445,327.57,298.62
SKU018446,389.37,409.23
SKU018447,313.23,343.09
SKU018448,110.48,115.94
SKU018449,257.27,237.31
SKU018450,682.21,664.16
SKU018451,375.99,357.06
SKU018452,464.92,453.21
SKU018453,157.16,158.97
SKU018454,294.89,302.84
SKU018455,672.89,647.08
SKU018456,248.79,257.46
SKU018457,183.94,190.72
SKU018458,54.67,60.06
SKU018459,81.46,81.15
SKU018460,431.72,416.93
SKU018461,551.71,591.2
SKU018462,464.57,433.74
SKU018463,396.18,391.97
SKU018464,412.22,422.65
SKU018465,76.29,70.84
SKU018466,571.76,520.83
SKU018467,375.79,368.06
SKU018468,120.6,116.98
SKU018469,113.47,119.03
SKU018470,387.3,389.87
SKU018471,220.13,199.12
SKU018472,654.35,709.2
SKU018473,391.55,419.81
SKU018474,758.97,694.42
SKU018475,538.25,511.87
SKU018476,706.18,723.67
SKU018477,332.26,311.02
SKU018478,103,112.76
SKU018479,527.6,519.23
SKU018480,329.19,342.66
SKU018481,639.1,640.53
SKU018482,163.24,156.98
SKU018483,498.33,517.96
SKU018484,682.46,679.1
SKU018485,330.3,339.27
SKU018486,688.02,673.31
SKU018487,78.75,86.58
SKU018488,430.04,404.81
